"gene_id"	"GO.ID"	"GO.names"
"WBGene00018405"	"WBGene00018405"	"GO:0003723, GO:0005515, GO:0016529"	"RNA binding, protein binding, sarcoplasmic reticulum"
"WBGene00018408"	"WBGene00018408"	"GO:0000839, GO:0008152, GO:0016020, GO:0016021, GO:0016746, GO:0030176, GO:0030433, GO:0043130, GO:0050790, GO:0097027"	"Hrd1p ubiquitin ligase ERAD-L complex, metabolic process, membrane, integral component of membrane, transferase activity, transferring acyl groups, integral component of endoplasmic reticulum membrane, ubiquitin-dependent ERAD pathway, ubiquitin binding, regulation of catalytic activity, ubiquitin-protein transferase activator activity"
"WBGene00018409"	"WBGene00018409"	"GO:0000166, GO:0003677, GO:0003689, GO:0005524, GO:0005634, GO:0005663, GO:0006260, GO:0006261, GO:0006281"	"nucleotide binding, DNA binding, DNA clamp loader activity, ATP binding, nucleus, DNA replication factor C complex, DNA replication, DNA-dependent DNA replication, DNA repair"
"WBGene00018410"	"WBGene00018410"	"GO:0016787"	"hydrolase activity"
"WBGene00018411"	"WBGene00018411"	"GO:0004623, GO:0005576, GO:0006644, GO:0016042, GO:0050482"	"phospholipase A2 activity, extracellular region, phospholipid metabolic process, lipid catabolic process, arachidonic acid secretion"
"WBGene00018412"	"WBGene00018412"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, metal ion binding"
"WBGene00018413"	"WBGene00018413"	"GO:0004497, GO:0005506, GO:0008395, GO:0016491, GO:0016705, GO:0020037, GO:0046872, GO:0055114"	"monooxygenase activity, iron ion binding, steroid hydroxylase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, metal ion binding, oxidation-reduction process"
"WBGene00018414"	"WBGene00018414"	"GO:0000139, GO:0005351, GO:0008643, GO:0015992, GO:0016020, GO:0016021"	"Golgi membrane, sugar:proton symporter activity, carbohydrate transport, proton transport, membrane, integral component of membrane"
"WBGene00018415"	"WBGene00018415"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018418"	"WBGene00018418"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018419"	"WBGene00018419"	"GO:0006979, GO:0016491, GO:0016671, GO:0030091, GO:0033743, GO:0046872, GO:0055114"	"response to oxidative stress, oxidoreductase activity, oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor, protein repair, peptide-methionine (R)-S-oxide reductase activity, metal ion binding, oxidation-reduction process"
"WBGene00018420"	"WBGene00018420"	"GO:0003677, GO:0005515, GO:0005634, GO:0046872"	"DNA binding, protein binding, nucleus, metal ion binding"
"WBGene00018421"	"WBGene00018421"	"GO:0009451, GO:0019239"	"RNA modification, deaminase activity"
"WBGene00018423"	"WBGene00018423"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018424"	"WBGene00018424"	"GO:0005829, GO:0016311, GO:0016791"	"cytosol, dephosphorylation, phosphatase activity"
"WBGene00018426"	"WBGene00018426"	"GO:0003824, GO:0046872"	"catalytic activity, metal ion binding"
"WBGene00018429"	"WBGene00018429"	"GO:0016021, GO:0055085"	"integral component of membrane, transmembrane transport"
"WBGene00018430"	"WBGene00018430"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, sequence-specific DNA binding, metal ion binding"
"WBGene00018431"	"WBGene00018431"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018433"	"WBGene00018433"	"GO:0003677"	"DNA binding"
"WBGene00018434"	"WBGene00018434"	"GO:0003677"	"DNA binding"
"WBGene00018437"	"WBGene00018437"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018446"	"WBGene00018446"	"GO:0003677, GO:0005634"	"DNA binding, nucleus"
"WBGene00018465"	"WBGene00018465"	"GO:0008152, GO:0016787"	"metabolic process, hydrolase activity"
"WBGene00018467"	"WBGene00018467"	"GO:0005769, GO:0030100, GO:0032456, GO:0055037, GO:0055038"	"early endosome, regulation of endocytosis, endocytic recycling, recycling endosome, recycling endosome membrane"
"WBGene00018468"	"WBGene00018468"	"GO:0005515"	"protein binding"
"WBGene00018471"	"WBGene00018471"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018472"	"WBGene00018472"	"GO:0004222, GO:0006508, GO:0008237, GO:0016020, GO:0016021"	"metalloendopeptidase activity, proteolysis, metallopeptidase activity, membrane, integral component of membrane"
"WBGene00018473"	"WBGene00018473"	"GO:0005764, GO:0006820, GO:0015136, GO:0015739, GO:0016020, GO:0016021, GO:0022857, GO:0042176, GO:0050807, GO:0055085, GO:1905039"	"lysosome, anion transport, sialic acid transmembrane transporter activity, sialic acid transport, membrane, integral component of membrane, transmembrane transporter activity, regulation of protein catabolic process, regulation of synapse organization, transmembrane transport, carboxylic acid transmembrane transport"
"WBGene00018474"	"WBGene00018474"	"GO:0004721, GO:0004722, GO:0005635, GO:0005737, GO:0005789, GO:0006470, GO:0006998, GO:0010867, GO:0016020, GO:0016021, GO:0016787, GO:0016791, GO:0031965, GO:0051783, GO:0071595"	"phosphoprotein phosphatase activity, protein serine/threonine phosphatase activity, nuclear envelope, cytoplasm, endoplasmic reticulum membrane, protein dephosphorylation, nuclear envelope organization, positive regulation of triglyceride biosynthetic process, membrane, integral component of membrane, hydrolase activity, phosphatase activity, nuclear membrane, regulation of nuclear division, Nem1-Spo7 phosphatase complex"
"WBGene00018475"	"WBGene00018475"	"GO:0003735, GO:0005840, GO:0006412"	"structural constituent of ribosome, ribosome, translation"
"WBGene00018477"	"WBGene00018477"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018478"	"WBGene00018478"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018479"	"WBGene00018479"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018480"	"WBGene00018480"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018484"	"WBGene00018484"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018485"	"WBGene00018485"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018488"	"WBGene00018488"	"GO:0003824, GO:0008152, GO:0045197"	"catalytic activity, metabolic process, establishment or maintenance of epithelial cell apical/basal polarity"
"WBGene00018491"	"WBGene00018491"	"GO:0003824, GO:0005739, GO:0005829, GO:0005975, GO:0006099, GO:0006107, GO:0006108, GO:0006734, GO:0016491, GO:0016615, GO:0016616, GO:0019752, GO:0030060, GO:0055114"	"catalytic activity, mitochondrion, cytosol, carbohydrate metabolic process, tricarboxylic acid cycle, oxaloacetate metabolic process, malate metabolic process, NADH metabolic process, oxidoreductase activity, malate dehydrogenase activity, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, carboxylic acid metabolic process, L-malate dehydrogenase activity, oxidation-reduction process"
"WBGene00018496"	"WBGene00018496"	"GO:0004176, GO:0004252, GO:0005524, GO:0030163"	"ATP-dependent peptidase activity, serine-type endopeptidase activity, ATP binding, protein catabolic process"
"WBGene00018501"	"WBGene00018501"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018502"	"WBGene00018502"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018505"	"WBGene00018505"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018507"	"WBGene00018507"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018508"	"WBGene00018508"	"GO:0000166, GO:0000827, GO:0000828, GO:0000829, GO:0000832, GO:0005524, GO:0005737, GO:0005829, GO:0006020, GO:0016301, GO:0016310, GO:0016740, GO:0032958, GO:0033857, GO:0052723, GO:0052724"	"nucleotide binding, inositol-1,3,4,5,6-pentakisphosphate kinase activity, inositol hexakisphosphate kinase activity, inositol heptakisphosphate kinase activity, inositol hexakisphosphate 5-kinase activity, ATP binding, cytoplasm, cytosol, inositol metabolic process, kinase activity, phosphorylation, transferase activity, inositol phosphate biosynthetic process, diphosphoinositol-pentakisphosphate kinase activity, inositol hexakisphosphate 1-kinase activity, inositol hexakisphosphate 3-kinase activity"
"WBGene00018509"	"WBGene00018509"	"GO:0005515"	"protein binding"
"WBGene00018512"	"WBGene00018512"	"GO:0000407, GO:0006888, GO:0030242, GO:0031410, GO:0032258, GO:0034497, GO:0044804, GO:1990072"	"phagophore assembly site, ER to Golgi vesicle-mediated transport, autophagy of peroxisome, cytoplasmic vesicle, protein localization by the Cvt pathway, protein localization to phagophore assembly site, autophagy of nucleus, TRAPPIII protein complex"
"WBGene00018514"	"WBGene00018514"	"GO:0003697, GO:0006264, GO:0032508, GO:0042645, GO:0043139"	"single-stranded DNA binding, mitochondrial DNA replication, DNA duplex unwinding, mitochondrial nucleoid, 5'-3' DNA helicase activity"
"WBGene00018516"	"WBGene00018516"	"GO:0004672, GO:0004674, GO:0005524, GO:0005737, GO:0006468, GO:0035612, GO:0045747, GO:2000369"	"protein kinase activity, protein serine/threonine kinase activity, ATP binding, cytoplasm, protein phosphorylation, AP-2 adaptor complex binding, positive regulation of Notch signaling pathway, regulation of clathrin-dependent endocytosis"
"WBGene00018519"	"WBGene00018519"	"GO:0000166, GO:0003824, GO:0004054, GO:0005524, GO:0016301, GO:0016310, GO:0016740, GO:0016772"	"nucleotide binding, catalytic activity, arginine kinase activity, ATP binding, kinase activity, phosphorylation, transferase activity, transferase activity, transferring phosphorus-containing groups"
"WBGene00018520"	"WBGene00018520"	"GO:0005085, GO:0005622, GO:0006355, GO:0065009"	"guanyl-nucleotide exchange factor activity, intracellular, regulation of transcription, DNA-templated, regulation of molecular function"
"WBGene00018525"	"WBGene00018525"	"GO:0004725, GO:0006470"	"protein tyrosine phosphatase activity, protein dephosphorylation"
"WBGene00018526"	"WBGene00018526"	"GO:0004721, GO:0004725, GO:0006470, GO:0016787, GO:0035335"	"phosphoprotein phosphatase activity, protein tyrosine phosphatase activity, protein dephosphorylation, hydrolase activity, peptidyl-tyrosine dephosphorylation"
"WBGene00018527"	"WBGene00018527"	"GO:0001766, GO:0003674, GO:0008104, GO:0008150, GO:0016020, GO:0016021, GO:0045121"	"membrane raft polarization, molecular_function, protein localization, biological_process, membrane, integral component of membrane, membrane raft"
"WBGene00018528"	"WBGene00018528"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018530"	"WBGene00018530"	"GO:0004721, GO:0004725, GO:0006470, GO:0016787, GO:0035335"	"phosphoprotein phosphatase activity, protein tyrosine phosphatase activity, protein dephosphorylation, hydrolase activity, peptidyl-tyrosine dephosphorylation"
"WBGene00018531"	"WBGene00018531"	"GO:0004721, GO:0004725, GO:0006470, GO:0016787, GO:0035335"	"phosphoprotein phosphatase activity, protein tyrosine phosphatase activity, protein dephosphorylation, hydrolase activity, peptidyl-tyrosine dephosphorylation"
"WBGene00018532"	"WBGene00018532"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018533"	"WBGene00018533"	"GO:0003756, GO:0005615, GO:0005623, GO:0016020, GO:0016021, GO:0016491, GO:0016971, GO:0016972, GO:0030173, GO:0045454, GO:0055114"	"protein disulfide isomerase activity, extracellular space, cell, membrane, integral component of membrane, oxidoreductase activity, flavin-linked sulfhydryl oxidase activity, thiol oxidase activity, integral component of Golgi membrane, cell redox homeostasis, oxidation-reduction process"
"WBGene00018539"	"WBGene00018539"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018541"	"WBGene00018541"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018542"	"WBGene00018542"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, metal ion binding"
"WBGene00018543"	"WBGene00018543"	"GO:0008152, GO:0015020, GO:0016020, GO:0016021, GO:0016740, GO:0016758, GO:0043231"	"metabolic process, glucuronosyltransferase activity, membrane, integral component of membrane, transferase activity, transferase activity, transferring hexosyl groups, intracellular membrane-bounded organelle"
"WBGene00018544"	"WBGene00018544"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018545"	"WBGene00018545"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018547"	"WBGene00018547"	"GO:0005509, GO:0016020, GO:0016021, GO:0030246, GO:0050830"	"calcium ion binding, membrane, integral component of membrane, carbohydrate binding, defense response to Gram-positive bacterium"
