"gene_id"	"GO.ID"	"GO.names"
"FBgn0053895"	"FBgn0053895"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053896"	"FBgn0053896"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053897"	"FBgn0053897"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053898"	"FBgn0053898"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053899"	"FBgn0053899"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053900"	"FBgn0053900"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053901"	"FBgn0053901"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053902"	"FBgn0053902"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053903"	"FBgn0053903"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053904"	"FBgn0053904"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053905"	"FBgn0053905"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053906"	"FBgn0053906"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053907"	"FBgn0053907"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053908"	"FBgn0053908"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053909"	"FBgn0053909"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053910"	"FBgn0053910"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053912"	"FBgn0053912"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053914"	"FBgn0053914"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053919"	"FBgn0053919"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053920"	"FBgn0053920"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053922"	"FBgn0053922"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053923"	"FBgn0053923"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053926"	"FBgn0053926"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053927"	"FBgn0053927"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053928"	"FBgn0053928"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053958"	"FBgn0053958"	"GO:0004383, GO:0005886, GO:0006182, GO:0007165, GO:0008074, GO:0035556"	"guanylate cyclase activity, plasma membrane, cGMP biosynthetic process, signal transduction, guanylate cyclase complex, soluble, intracellular signal transduction"
"FBgn0053963"	"FBgn0053963"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053965"	"FBgn0053965"	"GO:0005215, GO:0005622, GO:0006810"	"transporter activity, intracellular, transport"
"FBgn0053966"	"FBgn0053966"	"GO:0005215, GO:0005622, GO:0006810"	"transporter activity, intracellular, transport"
"FBgn0053969"	"FBgn0053969"	"GO:0019005, GO:0031146"	"SCF ubiquitin ligase complex, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"
"FBgn0053970"	"FBgn0053970"	"GO:0005524, GO:0006810, GO:0016020, GO:0016887"	"ATP binding, transport, membrane, ATPase activity"
"FBgn0053971"	"FBgn0053971"	"GO:0009593, GO:0015276, GO:0016021"	"detection of chemical stimulus, ligand-gated ion channel activity, integral component of membrane"
"FBgn0053977"	"FBgn0053977"	"GO:0004582, GO:0005783, GO:0005789, GO:0006506, GO:0033185, GO:0035269"	"dolichyl-phosphate beta-D-mannosyltransferase activity, endoplasmic reticulum, endoplasmic reticulum membrane, GPI anchor biosynthetic process, dolichol-phosphate-mannose synthase complex, protein O-linked mannosylation"
"FBgn0053978"	"FBgn0053978"	"GO:0003674, GO:0005201, GO:0005509, GO:0005575, GO:0005578, GO:0008150"	"molecular_function, extracellular matrix structural constituent, calcium ion binding, cellular_component, proteinaceous extracellular matrix, biological_process"
"FBgn0053983"	"FBgn0053983"	"GO:0005576, GO:0006030, GO:0008061"	"extracellular region, chitin metabolic process, chitin binding"
"FBgn0053985"	"FBgn0053985"	"GO:0005576, GO:0006030, GO:0008061"	"extracellular region, chitin metabolic process, chitin binding"
"FBgn0053986"	"FBgn0053986"	"GO:0005576, GO:0006030, GO:0008061"	"extracellular region, chitin metabolic process, chitin binding"
"FBgn0053987"	"FBgn0053987"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053988"	"FBgn0053988"	"GO:0005886, GO:0015275, GO:0035176, GO:0045475, GO:0098703"	"plasma membrane, stretch-activated, cation-selective, calcium channel activity, social behavior, locomotor rhythm, calcium ion import across plasma membrane"
"FBgn0053993"	"FBgn0053993"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053995"	"FBgn0053995"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053998"	"FBgn0053998"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054001"	"FBgn0054001"	"GO:0003674, GO:0007064, GO:0031390"	"molecular_function, mitotic sister chromatid cohesion, Ctf18 RFC-like complex"
"FBgn0054002"	"FBgn0054002"	"GO:0003674, GO:0005615, GO:0032504"	"molecular_function, extracellular space, multicellular organism reproduction"
"FBgn0054003"	"FBgn0054003"	"GO:0003674, GO:0005576, GO:0042742"	"molecular_function, extracellular region, defense response to bacterium"
"FBgn0054006"	"FBgn0054006"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054007"	"FBgn0054007"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054008"	"FBgn0054008"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054010"	"FBgn0054010"	"GO:0003674, GO:0005575, GO:0008080, GO:0008150"	"molecular_function, cellular_component, N-acetyltransferase activity, biological_process"
"FBgn0054012"	"FBgn0054012"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054015"	"FBgn0054015"	"GO:0003674, GO:0003824, GO:0005575, GO:0008150"	"molecular_function, catalytic activity, cellular_component, biological_process"
"FBgn0054021"	"FBgn0054021"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054024"	"FBgn0054024"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054025"	"FBgn0054025"	"GO:0004842, GO:0019005, GO:0031146"	"ubiquitin-protein transferase activity, SCF ubiquitin ligase complex, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"
"FBgn0054026"	"FBgn0054026"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054027"	"FBgn0054027"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054028"	"FBgn0054028"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054029"	"FBgn0054029"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054030"	"FBgn0054030"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054031"	"FBgn0054031"	"GO:0006355, GO:0043565"	"regulation of transcription, DNA-templated, sequence-specific DNA binding"
"FBgn0054033"	"FBgn0054033"	"GO:0003674, GO:0005615, GO:0032504"	"molecular_function, extracellular space, multicellular organism reproduction"
"FBgn0054034"	"FBgn0054034"	"GO:0003674, GO:0005615, GO:0032504"	"molecular_function, extracellular space, multicellular organism reproduction"
"FBgn0054038"	"FBgn0054038"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054039"	"FBgn0054039"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054040"	"FBgn0054040"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054041"	"FBgn0054041"	"GO:0003674, GO:0004656, GO:0005575, GO:0005783, GO:0008150, GO:0016702, GO:0055114"	"molecular_function, procollagen-proline 4-dioxygenase activity, cellular_component, endoplasmic reticulum, biological_process, oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, oxidation-reduction process"
"FBgn0054043"	"FBgn0054043"	"GO:0003674, GO:0005615, GO:0008150"	"molecular_function, extracellular space, biological_process"
"FBgn0054044"	"FBgn0054044"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054045"	"FBgn0054045"	"GO:0003674, GO:0008150, GO:0009986"	"molecular_function, biological_process, cell surface"
"FBgn0054046"	"FBgn0054046"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054047"	"FBgn0054047"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054049"	"FBgn0054049"	"GO:0003674, GO:0005575, GO:0005576, GO:0008150"	"molecular_function, cellular_component, extracellular region, biological_process"
"FBgn0054051"	"FBgn0054051"	"GO:0003674, GO:0005615, GO:0032504"	"molecular_function, extracellular space, multicellular organism reproduction"
"FBgn0054052"	"FBgn0054052"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054054"	"FBgn0054054"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0054056"	"FBgn0054056"	"GO:0005575, GO:0006486, GO:0016020, GO:0016263, GO:0016267, GO:0048531"	"cellular_component, protein glycosylation, membrane, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity, O-glycan processing, core 1, beta-1,3-galactosyltransferase activity"
"FBgn0054057"	"FBgn0054057"	"GO:0005575, GO:0016020, GO:0016263, GO:0016267"	"cellular_component, membrane, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity, O-glycan processing, core 1"
"FBgn0058002"	"FBgn0058002"	"GO:0003674, GO:0005747, GO:0008150"	"molecular_function, mitochondrial respiratory chain complex I, biological_process"
"FBgn0058006"	"FBgn0058006"	"GO:0016020"	"membrane"
"FBgn0058045"	"FBgn0058045"	"GO:0000209, GO:0004842, GO:0005737, GO:0006511, GO:0031625, GO:0061630"	"protein polyubiquitination, ubiquitin-protein transferase activity, cytoplasm, ubiquitin-dependent protein catabolic process, ubiquitin protein ligase binding, ubiquitin protein ligase activity"
"FBgn0058064"	"FBgn0058064"	"GO:0016491, GO:0055114"	"oxidoreductase activity, oxidation-reduction process"
"FBgn0058160"	"FBgn0058160"	"GO:0004252, GO:0005576, GO:0006508"	"serine-type endopeptidase activity, extracellular region, proteolysis"
"FBgn0058178"	"FBgn0058178"	"GO:0005829, GO:0045454"	"cytosol, cell redox homeostasis"
"FBgn0058198"	"FBgn0058198"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0058263"	"FBgn0058263"	"GO:0005886, GO:0006820, GO:0016021, GO:0022857, GO:0055085"	"plasma membrane, anion transport, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"FBgn0058470"	"FBgn0058470"	"GO:0005737, GO:0006508, GO:0008270, GO:0042277, GO:0043171, GO:0070006"	"cytoplasm, proteolysis, zinc ion binding, peptide binding, peptide catabolic process, metalloaminopeptidase activity"
"FBgn0060296"	"FBgn0060296"	"GO:0005216, GO:0005227, GO:0005262, GO:0006816, GO:0007620, GO:0007631, GO:0007638, GO:0008016, GO:0008049, GO:0009408, GO:0009612, GO:0016021, GO:0019233, GO:0034704, GO:0035179, GO:0042048, GO:0043052, GO:0045924, GO:0048060, GO:0048266, GO:0050960, GO:0050965, GO:0050966, GO:0050974, GO:0070588"	"ion channel activity, calcium activated cation channel activity, calcium channel activity, calcium ion transport, copulation, feeding behavior, mechanosensory behavior, regulation of heart contraction, male courtship behavior, response to heat, response to mechanical stimulus, integral component of membrane, sensory perception of pain, calcium channel complex, larval turning behavior, olfactory behavior, thermotaxis, regulation of female receptivity, negative gravitaxis, behavioral response to pain, detection of temperature stimulus involved in thermoception, detection of temperature stimulus involved in sensory perception of pain, detection of mechanical stimulus involved in sensory perception of pain, detection of mechanical stimulus involved in sensory perception, calcium ion transmembrane transport"
"FBgn0061196"	"FBgn0061196"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0061197"	"FBgn0061197"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0061198"	"FBgn0061198"	"GO:0005515, GO:0008064, GO:0008360, GO:0008582, GO:0010592, GO:0021551, GO:0031209, GO:0032403, GO:0048870, GO:0051259, GO:0051491"	"protein binding, regulation of actin polymerization or depolymerization, regulation of cell shape, regulation of synaptic growth at neuromuscular junction, positive regulation of lamellipodium assembly, central nervous system morphogenesis, SCAR complex, protein complex binding, cell motility, protein oligomerization, positive regulation of filopodium assembly"
"FBgn0061200"	"FBgn0061200"	"GO:0005487, GO:0005634, GO:0005635, GO:0005719, GO:0006325, GO:0006338, GO:0006405, GO:0006606, GO:0006607, GO:0006999, GO:0007184, GO:0008139, GO:0017056, GO:0031490, GO:0034399, GO:0034401, GO:0044613, GO:0045944"	"nucleocytoplasmic transporter activity, nucleus, nuclear envelope, nuclear euchromatin, chromatin organization, chromatin remodeling, RNA export from nucleus, protein import into nucleus, NLS-bearing protein import into nucleus, nuclear pore organization, SMAD protein import into nucleus, nuclear localization sequence binding, structural constituent of nuclear pore, chromatin DNA binding, nuclear periphery, chromatin organization involved in regulation of transcription, nuclear pore central transport channel, positive regulation of transcription from RNA polymerase II promoter"
"FBgn0061209"	"FBgn0061209"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0061356"	"FBgn0061356"	"GO:0005777, GO:0010181, GO:0016491, GO:0055114"	"peroxisome, FMN binding, oxidoreductase activity, oxidation-reduction process"
"FBgn0061359"	"FBgn0061359"	"GO:0004496, GO:0005524, GO:0005777, GO:0005829, GO:0006695, GO:0008299, GO:0019287"	"mevalonate kinase activity, ATP binding, peroxisome, cytosol, cholesterol biosynthetic process, isoprenoid biosynthetic process, isopentenyl diphosphate biosynthetic process, mevalonate pathway"
