"gene_id"	"GO.ID"	"GO.names"
"FBgn0041235"	"FBgn0041235"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909, GO:0050913, GO:0050916"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste, sensory perception of bitter taste, sensory perception of sweet taste"
"FBgn0041236"	"FBgn0041236"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041237"	"FBgn0041237"	"GO:0008527, GO:0016021, GO:0050909"	"taste receptor activity, integral component of membrane, sensory perception of taste"
"FBgn0041238"	"FBgn0041238"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909, GO:0050912"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste, detection of chemical stimulus involved in sensory perception of taste"
"FBgn0041239"	"FBgn0041239"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041240"	"FBgn0041240"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041241"	"FBgn0041241"	"GO:0008527, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041242"	"FBgn0041242"	"GO:0008527, GO:0016021, GO:0050909, GO:0050913"	"taste receptor activity, integral component of membrane, sensory perception of taste, sensory perception of bitter taste"
"FBgn0041243"	"FBgn0041243"	"GO:0008343, GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0032098, GO:0033041, GO:0043025, GO:0050909, GO:0050916, GO:0060259, GO:0071332"	"adult feeding behavior, taste receptor activity, integral component of membrane, axon, dendrite, regulation of appetite, sweet taste receptor activity, neuronal cell body, sensory perception of taste, sensory perception of sweet taste, regulation of feeding behavior, cellular response to fructose stimulus"
"FBgn0041245"	"FBgn0041245"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033038, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, bitter taste receptor activity, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041246"	"FBgn0041246"	"GO:0008049, GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0043025, GO:0050909, GO:0050913"	"male courtship behavior, taste receptor activity, integral component of membrane, axon, dendrite, neuronal cell body, sensory perception of taste, sensory perception of bitter taste"
"FBgn0041247"	"FBgn0041247"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, neuronal cell body, sensory perception of taste"
"FBgn0041248"	"FBgn0041248"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, neuronal cell body, sensory perception of taste"
"FBgn0041249"	"FBgn0041249"	"GO:0008527, GO:0016021, GO:0030424, GO:0030425, GO:0033041, GO:0043025, GO:0050909"	"taste receptor activity, integral component of membrane, axon, dendrite, sweet taste receptor activity, neuronal cell body, sensory perception of taste"
"FBgn0041250"	"FBgn0041250"	"GO:0003031, GO:0004984, GO:0008527, GO:0010037, GO:0016021, GO:0030424, GO:0030425, GO:0043025, GO:0050909"	"detection of carbon dioxide, olfactory receptor activity, taste receptor activity, response to carbon dioxide, integral component of membrane, axon, dendrite, neuronal cell body, sensory perception of taste"
"FBgn0041252"	"FBgn0041252"	"GO:0005213, GO:0005737, GO:0007306"	"structural constituent of chorion, cytoplasm, eggshell chorion assembly"
"FBgn0041337"	"FBgn0041337"	"GO:0005506, GO:0016705, GO:0020037, GO:0055114"	"iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, oxidation-reduction process"
"FBgn0041342"	"FBgn0041342"	"GO:0001654, GO:0004105, GO:0005634, GO:0006656, GO:0006897, GO:0007476, GO:0008340, GO:0009058, GO:0031210, GO:0042067, GO:0048477"	"eye development, choline-phosphate cytidylyltransferase activity, nucleus, phosphatidylcholine biosynthetic process, endocytosis, imaginal disc-derived wing morphogenesis, determination of adult lifespan, biosynthetic process, phosphatidylcholine binding, establishment of ommatidial planar polarity, oogenesis"
"FBgn0041579"	"FBgn0041579"	"GO:0005576, GO:0005615, GO:0006952, GO:0006959, GO:0009617, GO:0019731, GO:0050829, GO:0050830, GO:0055093"	"extracellular region, extracellular space, defense response, humoral immune response, response to bacterium, antibacterial humoral response, defense response to Gram-negative bacterium, defense response to Gram-positive bacterium, response to hyperoxia"
"FBgn0041581"	"FBgn0041581"	"GO:0005576, GO:0005615, GO:0006959, GO:0019731, GO:0050829, GO:0050830, GO:0055093"	"extracellular region, extracellular space, humoral immune response, antibacterial humoral response, defense response to Gram-negative bacterium, defense response to Gram-positive bacterium, response to hyperoxia"
"FBgn0041582"	"FBgn0041582"	"GO:0005515, GO:0005737, GO:0007275, GO:0008536, GO:0015031"	"protein binding, cytoplasm, multicellular organism development, Ran GTPase binding, protein transport"
"FBgn0041585"	"FBgn0041585"	"GO:0002115, GO:0005887, GO:0007399, GO:0015279, GO:0016020, GO:0051928, GO:0070886"	"store-operated calcium entry, integral component of plasma membrane, nervous system development, store-operated calcium channel activity, membrane, positive regulation of calcium ion transport, positive regulation of calcineurin-NFAT signaling cascade"
"FBgn0041588"	"FBgn0041588"	"GO:0001731, GO:0003743, GO:0005737, GO:0006413, GO:0022627, GO:0032790"	"formation of translation preinitiation complex, translation initiation factor activity, cytoplasm, translational initiation, cytosolic small ribosomal subunit, ribosome disassembly"
"FBgn0041604"	"FBgn0041604"	"GO:0005576, GO:0005886, GO:0007367, GO:0007379, GO:0007411, GO:0007427, GO:0007528, GO:0008587, GO:0009897, GO:0009986, GO:0016477, GO:0017147, GO:0030177, GO:0031594, GO:0035230, GO:0045202, GO:0045570, GO:0045743, GO:0045880, GO:0046658, GO:0048190, GO:0048749, GO:0062023, GO:0090263, GO:0097108, GO:0098595, GO:1905475"	"extracellular region, plasma membrane, segment polarity determination, segment specification, axon guidance, epithelial cell migration, open tracheal system, neuromuscular junction development, imaginal disc-derived wing margin morphogenesis, external side of plasma membrane, cell surface, cell migration, Wnt-protein binding, positive regulation of Wnt signaling pathway, neuromuscular junction, cytoneme, synapse, regulation of imaginal disc growth, positive regulation of fibroblast growth factor receptor signaling pathway, positive regulation of smoothened signaling pathway, anchored component of plasma membrane, wing disc dorsal/ventral pattern formation, compound eye development, collagen-containing extracellular matrix, positive regulation of canonical Wnt signaling pathway, hedgehog family protein binding, perivitelline space, regulation of protein localization to membrane"
"FBgn0041605"	"FBgn0041605"	"GO:0000149, GO:0005326, GO:0005829, GO:0007274, GO:0016020, GO:0016079, GO:0019905, GO:0031201, GO:0031594, GO:0043195, GO:0046928, GO:0046929, GO:0048786, GO:0050804, GO:0051124, GO:0061174"	"SNARE binding, neurotransmitter transmembrane transporter activity, cytosol, neuromuscular synaptic transmission, membrane, synaptic vesicle exocytosis, syntaxin binding, SNARE complex, neuromuscular junction, terminal bouton, regulation of neurotransmitter secretion, negative regulation of neurotransmitter secretion, presynaptic active zone, modulation of chemical synaptic transmission, synaptic growth at neuromuscular junction, type I terminal bouton"
"FBgn0041621"	"FBgn0041621"	"GO:0004984, GO:0005549, GO:0005615, GO:0005886, GO:0016021, GO:0032504, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, extracellular space, plasma membrane, integral component of membrane, multicellular organism reproduction, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041622"	"FBgn0041622"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041623"	"FBgn0041623"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041624"	"FBgn0041624"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041625"	"FBgn0041625"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041626"	"FBgn0041626"	"GO:0004984, GO:0005549, GO:0005886, GO:0016021, GO:0032590, GO:0050911"	"olfactory receptor activity, odorant binding, plasma membrane, integral component of membrane, dendrite membrane, detection of chemical stimulus involved in sensory perception of smell"
"FBgn0041627"	"FBgn0041627"	"GO:0000723, GO:0000784, GO:0003684, GO:0003690, GO:0006303, GO:0006310, GO:0016817, GO:0042162, GO:0043564, GO:0045471, GO:0071480, GO:0071481"	"telomere maintenance, nuclear chromosome, telomeric region, damaged DNA binding, double-stranded DNA binding, double-strand break repair via nonhomologous end joining, DNA recombination, hydrolase activity, acting on acid anhydrides, telomeric DNA binding, Ku70:Ku80 complex, response to ethanol, cellular response to gamma radiation, cellular response to X-ray"
"FBgn0041629"	"FBgn0041629"	"GO:0005615, GO:0005886, GO:0005975, GO:0016231, GO:0032504"	"extracellular space, plasma membrane, carbohydrate metabolic process, beta-N-acetylglucosaminidase activity, multicellular organism reproduction"
"FBgn0041630"	"FBgn0041630"	"GO:0005886, GO:0005975, GO:0006491, GO:0006517, GO:0016063, GO:0016231"	"plasma membrane, carbohydrate metabolic process, N-glycan processing, protein deglycosylation, rhodopsin biosynthetic process, beta-N-acetylglucosaminidase activity"
"FBgn0041706"	"FBgn0041706"	"GO:0005794, GO:0015020, GO:0035269"	"Golgi apparatus, glucuronosyltransferase activity, protein O-linked mannosylation"
"FBgn0041707"	"FBgn0041707"	"GO:0007218, GO:0010952, GO:0016504, GO:0030141, GO:0030234, GO:0045862, GO:0046883"	"neuropeptide signaling pathway, positive regulation of peptidase activity, peptidase activator activity, secretory granule, enzyme regulator activity, positive regulation of proteolysis, regulation of hormone secretion"
"FBgn0041709"	"FBgn0041709"	"GO:0005576"	"extracellular region"
"FBgn0041710"	"FBgn0041710"	"GO:0004167, GO:0005576, GO:0006583, GO:0042435, GO:0048066"	"dopachrome isomerase activity, extracellular region, melanin biosynthetic process from tyrosine, indole-containing compound biosynthetic process, developmental pigmentation"
"FBgn0041711"	"FBgn0041711"	"GO:0005576"	"extracellular region"
"FBgn0041712"	"FBgn0041712"	"GO:0005576"	"extracellular region"
"FBgn0041713"	"FBgn0041713"	"GO:0004167, GO:0005576"	"dopachrome isomerase activity, extracellular region"
"FBgn0041717"	"FBgn0041717"	"GO:0000398, GO:0005691"	"mRNA splicing, via spliceosome, U6atac snRNP"
"FBgn0041719"	"FBgn0041719"	"GO:0000398, GO:0005687"	"mRNA splicing, via spliceosome, U4 snRNP"
"FBgn0041720"	"FBgn0041720"	"GO:0000398, GO:0005686, GO:0015030"	"mRNA splicing, via spliceosome, U2 snRNP, Cajal body"
"FBgn0041721"	"FBgn0041721"	"GO:0000398, GO:0005693"	"mRNA splicing, via spliceosome, U12 snRNP"
"FBgn0041723"	"FBgn0041723"	"GO:0004252, GO:0005783, GO:0005789, GO:0010841, GO:0016021, GO:0042058, GO:0042059, GO:0050708"	"serine-type endopeptidase activity, endoplasmic reticulum, endoplasmic reticulum membrane, positive regulation of circadian sleep/wake cycle, wakefulness, integral component of membrane, regulation of epidermal growth factor receptor signaling pathway, negative regulation of epidermal growth factor receptor signaling pathway, regulation of protein secretion"
"FBgn0041775"	"FBgn0041775"	"GO:0000226, GO:0000932, GO:0005515, GO:0005783, GO:0005829, GO:0007029, GO:0010529, GO:0017151, GO:0030036, GO:0043186, GO:0045169, GO:0070863, GO:0071598, GO:1990124, GO:2000017"	"microtubule cytoskeleton organization, P-body, protein binding, endoplasmic reticulum, cytosol, endoplasmic reticulum organization, negative regulation of transposition, DEAD/H-box RNA helicase binding, actin cytoskeleton organization, P granule, fusome, positive regulation of protein exit from endoplasmic reticulum, neuronal ribonucleoprotein granule, messenger ribonucleoprotein complex, positive regulation of determination of dorsal identity"
