"gene_id"	"GO.ID"	"GO.names"
"S000005404"	"S000005404"	"GO:0005777, GO:0005778, GO:0005779, GO:0005783, GO:0005789, GO:0007031, GO:0016020, GO:0016021, GO:0016562, GO:0043495"	"peroxisome, peroxisomal membrane, integral component of peroxisomal membrane, endoplasmic reticulum, endoplasmic reticulum membrane, peroxisome organization, membrane, integral component of membrane, protein import into peroxisome matrix, receptor recycling, protein-membrane adaptor activity"
"S000005405"	"S000005405"	"GO:0000166, GO:0004672, GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0005739, GO:0005829, GO:0006417, GO:0006468, GO:0016301, GO:0016310, GO:0016740, GO:0035556, GO:0045719, GO:0060917, GO:2000766"	"nucleotide binding, protein kinase activity, protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, mitochondrion, cytosol, regulation of translation, protein phosphorylation, kinase activity, phosphorylation, transferase activity, intracellular signal transduction, negative regulation of glycogen biosynthetic process, regulation of (1->6)-beta-D-glucan biosynthetic process, negative regulation of cytoplasmic translation"
"S000005406"	"S000005406"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005407"	"S000005407"	"GO:0003674, GO:0005619, GO:0005628, GO:0005633, GO:0005737, GO:0005811, GO:0016020, GO:0016021, GO:0030435, GO:0030476, GO:0031160"	"molecular_function, ascospore wall, prospore membrane, ascus lipid droplet, cytoplasm, lipid droplet, membrane, integral component of membrane, sporulation resulting in formation of a cellular spore, ascospore wall assembly, spore wall"
"S000005408"	"S000005408"	"GO:0003674, GO:0005619, GO:0005628, GO:0005811, GO:0016020, GO:0016021, GO:0030435, GO:0030476, GO:0031160"	"molecular_function, ascospore wall, prospore membrane, lipid droplet, membrane, integral component of membrane, sporulation resulting in formation of a cellular spore, ascospore wall assembly, spore wall"
"S000005409"	"S000005409"	"GO:0000166, GO:0004363, GO:0005524, GO:0005737, GO:0005829, GO:0006750, GO:0016874, GO:0043295, GO:0046872"	"nucleotide binding, glutathione synthase activity, ATP binding, cytoplasm, cytosol, glutathione biosynthetic process, ligase activity, glutathione binding, metal ion binding"
"S000005410"	"S000005410"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005411"	"S000005411"	"GO:0000122, GO:0001095, GO:0001097, GO:0001102, GO:0003712, GO:0003713, GO:0005634, GO:0006355, GO:0006357, GO:0016592, GO:0045944, GO:0051123, GO:0070202, GO:0070847, GO:2000219"	"negative regulation of transcription by RNA polymerase II, TFIIE-class transcription factor complex binding, TFIIH-class transcription factor complex binding, RNA polymerase II activating transcription factor binding, transcription coregulator activity, transcription coactivator activity, nucleus, regulation of transcription, DNA-templated, regulation of transcription by RNA polymerase II, mediator complex, positive regulation of transcription by RNA polymerase II, RNA polymerase II preinitiation complex assembly, regulation of establishment of protein localization to chromosome, core mediator complex, positive regulation of invasive growth in response to glucose limitation"
"S000005412"	"S000005412"	"GO:0004014, GO:0005634, GO:0005737, GO:0005829, GO:0006557, GO:0006596, GO:0006597, GO:0008295, GO:0015940, GO:0016829, GO:0016831"	"adenosylmethionine decarboxylase activity, nucleus, cytoplasm, cytosol, S-adenosylmethioninamine biosynthetic process, polyamine biosynthetic process, spermine biosynthetic process, spermidine biosynthetic process, pantothenate biosynthetic process, lyase activity, carboxy-lyase activity"
"S000005413"	"S000005413"	"GO:0000324, GO:0003674, GO:0005737, GO:0006974, GO:0009267, GO:0034605, GO:0070301"	"fungal-type vacuole, molecular_function, cytoplasm, cellular response to DNA damage stimulus, cellular response to starvation, cellular response to heat, cellular response to hydrogen peroxide"
"S000005414"	"S000005414"	"GO:0003674, GO:0005739, GO:0005829, GO:0008150, GO:0016020, GO:0016021, GO:0031966"	"molecular_function, mitochondrion, cytosol, biological_process, membrane, integral component of membrane, mitochondrial membrane"
"S000005415"	"S000005415"	"GO:0000775, GO:0004842, GO:0005634, GO:0006511, GO:0016567, GO:0043161, GO:0046872, GO:0061630"	"chromosome, centromeric region, ubiquitin-protein transferase activity, nucleus, ubiquitin-dependent protein catabolic process, protein ubiquitination, proteasome-mediated ubiquitin-dependent protein catabolic process, metal ion binding, ubiquitin protein ligase activity"
"S000005416"	"S000005416"	"GO:0000166, GO:0005524, GO:0005737, GO:0005829, GO:0006772, GO:0008902, GO:0008972, GO:0009228, GO:0009229, GO:0009230, GO:0016301, GO:0016310, GO:0016740, GO:0050334"	"nucleotide binding, ATP binding, cytoplasm, cytosol, thiamine metabolic process, hydroxymethylpyrimidine kinase activity, phosphomethylpyrimidine kinase activity, thiamine biosynthetic process, thiamine diphosphate biosynthetic process, thiamine catabolic process, kinase activity, phosphorylation, transferase activity, thiaminase activity"
"S000005417"	"S000005417"	"GO:0003674, GO:0003824, GO:0004619, GO:0005737, GO:0006096, GO:0008150, GO:0016853, GO:0016868"	"molecular_function, catalytic activity, phosphoglycerate mutase activity, cytoplasm, glycolytic process, biological_process, isomerase activity, intramolecular transferase activity, phosphotransferases"
"S000005418"	"S000005418"	"GO:0004177, GO:0005634, GO:0005737, GO:0006508, GO:0008233, GO:0008237, GO:0008239, GO:0016787, GO:0046872, GO:0070006"	"aminopeptidase activity, nucleus, cytoplasm, proteolysis, peptidase activity, metallopeptidase activity, dipeptidyl-peptidase activity, hydrolase activity, metal ion binding, metalloaminopeptidase activity"
"S000005419"	"S000005419"	"GO:0000050, GO:0000053, GO:0000166, GO:0004055, GO:0005524, GO:0005737, GO:0005829, GO:0006526, GO:0008652, GO:0016874"	"urea cycle, argininosuccinate metabolic process, nucleotide binding, argininosuccinate synthase activity, ATP binding, cytoplasm, cytosol, arginine biosynthetic process, cellular amino acid biosynthetic process, ligase activity"
"S000005420"	"S000005420"	"GO:0004367, GO:0005634, GO:0005737, GO:0005739, GO:0005829, GO:0005975, GO:0006071, GO:0006072, GO:0006116, GO:0009331, GO:0016491, GO:0016616, GO:0042803, GO:0046168, GO:0051287, GO:0055114"	"glycerol-3-phosphate dehydrogenase [NAD+] activity, nucleus, cytoplasm, mitochondrion, cytosol, carbohydrate metabolic process, glycerol metabolic process, glycerol-3-phosphate metabolic process, NADH oxidation, glycerol-3-phosphate dehydrogenase complex, oxidoreductase activity, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, protein homodimerization activity, glycerol-3-phosphate catabolic process, NAD binding, oxidation-reduction process"
"S000005421"	"S000005421"	"GO:0000329, GO:0003674, GO:0005773, GO:0005774, GO:0005783, GO:0007005, GO:0016020, GO:0016021, GO:0030026"	"fungal-type vacuole membrane, molecular_function, vacuole, vacuolar membrane, endoplasmic reticulum, mitochondrion organization, membrane, integral component of membrane, cellular manganese ion homeostasis"
"S000005422"	"S000005422"	"GO:0000166, GO:0000287, GO:0002189, GO:0004749, GO:0005524, GO:0005737, GO:0006015, GO:0006164, GO:0009116, GO:0009156, GO:0009165, GO:0016301, GO:0016310, GO:0016740, GO:0031505, GO:0044249, GO:0046872"	"nucleotide binding, magnesium ion binding, ribose phosphate diphosphokinase complex, ribose phosphate diphosphokinase activity, ATP binding, cytoplasm, 5-phosphoribose 1-diphosphate biosynthetic process, purine nucleotide biosynthetic process, nucleoside metabolic process, ribonucleoside monophosphate biosynthetic process, nucleotide biosynthetic process, kinase activity, phosphorylation, transferase activity, fungal-type cell wall organization, cellular biosynthetic process, metal ion binding"
"S000005423"	"S000005423"	"GO:0005515, GO:0005829, GO:0005905, GO:0006886, GO:0006897, GO:0015031, GO:0016020, GO:0016192, GO:0030122, GO:0030131, GO:0030665, GO:0031410, GO:0035615, GO:0043231, GO:0072583"	"protein binding, cytosol, clathrin-coated pit, intracellular protein transport, endocytosis, protein transport, membrane, vesicle-mediated transport, AP-2 adaptor complex, clathrin adaptor complex, clathrin-coated vesicle membrane, cytoplasmic vesicle, clathrin adaptor activity, intracellular membrane-bounded organelle, clathrin-dependent endocytosis"
"S000005424"	"S000005424"	"GO:0003674, GO:0005575, GO:0070651"	"molecular_function, cellular_component, nonfunctional rRNA decay"
"S000005425"	"S000005425"	"GO:0000103, GO:0005575, GO:0005634, GO:0005737, GO:0006790, GO:0008441, GO:0009086, GO:0016787, GO:0042538, GO:0042578, GO:0046854, GO:0046855, GO:0046872"	"sulfate assimilation, cellular_component, nucleus, cytoplasm, sulfur compound metabolic process, 3'(2'),5'-bisphosphate nucleotidase activity, methionine biosynthetic process, hydrolase activity, hyperosmotic salinity response, phosphoric ester hydrolase activity, phosphatidylinositol phosphorylation, inositol phosphate dephosphorylation, metal ion binding"
"S000005426"	"S000005426"	"GO:0000329, GO:0004439, GO:0005783, GO:0005789, GO:0015031, GO:0016020, GO:0016787, GO:0046855, GO:0046856"	"fungal-type vacuole membrane, phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity, endoplasmic reticulum, endoplasmic reticulum membrane, protein transport, membrane, hydrolase activity, inositol phosphate dephosphorylation, phosphatidylinositol dephosphorylation"
"S000005427"	"S000005427"	"GO:0000455, GO:0001522, GO:0003723, GO:0003824, GO:0005737, GO:0008033, GO:0008835, GO:0009231, GO:0009451, GO:0009982, GO:0016787, GO:0016853, GO:0031119, GO:0043723, GO:0046872, GO:0106029"	"enzyme-directed rRNA pseudouridine synthesis, pseudouridine synthesis, RNA binding, catalytic activity, cytoplasm, tRNA processing, diaminohydroxyphosphoribosylaminopyrimidine deaminase activity, riboflavin biosynthetic process, RNA modification, pseudouridine synthase activity, hydrolase activity, isomerase activity, tRNA pseudouridine synthesis, 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity, metal ion binding, tRNA pseudouridine synthase activity"
"S000005428"	"S000005428"	"GO:0000981, GO:0003677, GO:0005634, GO:0005737, GO:0031930, GO:0045944, GO:0046983, GO:0071400"	"DNA-binding transcription factor activity, RNA polymerase II-specific, DNA binding, nucleus, cytoplasm, mitochondria-nucleus signaling pathway, positive regulation of transcription by RNA polymerase II, protein dimerization activity, cellular response to oleic acid"
"S000005429"	"S000005429"	"GO:0000790, GO:0005634, GO:0005677, GO:0005720, GO:0005730, GO:0005737, GO:0006325, GO:0016575, GO:0016740, GO:0017136, GO:0030435, GO:0030466, GO:0031618, GO:0034967, GO:0045129, GO:0045950, GO:0046872, GO:0046970, GO:0070403, GO:0070933"	"nuclear chromatin, nucleus, chromatin silencing complex, nuclear heterochromatin, nucleolus, cytoplasm, chromatin organization, histone deacetylation, transferase activity, NAD-dependent histone deacetylase activity, sporulation resulting in formation of a cellular spore, silent mating-type cassette heterochromatin assembly, nuclear pericentric heterochromatin, Set3 complex, NAD-independent histone deacetylase activity, negative regulation of mitotic recombination, metal ion binding, NAD-dependent histone deacetylase activity (H4-K16 specific), NAD+ binding, histone H4 deacetylation"
"S000005430"	"S000005430"	"GO:0000775, GO:0000776, GO:0000777, GO:0000778, GO:0000780, GO:0005634, GO:0005694, GO:0005816, GO:0005876, GO:0007049, GO:0007052, GO:0007059, GO:0008017, GO:0031262, GO:0044877, GO:0045132, GO:0051301, GO:0051315, GO:0051383"	"chromosome, centromeric region, kinetochore, condensed chromosome kinetochore, condensed nuclear chromosome kinetochore, condensed nuclear chromosome, centromeric region, nucleus, chromosome, spindle pole body, spindle microtubule, cell cycle, mitotic spindle organization, chromosome segregation, microtubule binding, Ndc80 complex, protein-containing complex binding, meiotic chromosome segregation, cell division, attachment of mitotic spindle microtubules to kinetochore, kinetochore organization"
"S000005431"	"S000005431"	"GO:0003674, GO:0005621, GO:0005737, GO:0005935, GO:0007120, GO:0032153, GO:0032174, GO:0032177, GO:0045184, GO:1901900, GO:2001107"	"molecular_function, cellular bud scar, cytoplasm, cellular bud neck, axial cellular bud site selection, cell division site, cellular bud neck septin collar, cellular bud neck split septin rings, establishment of protein localization, regulation of protein localization to cell division site, negative regulation of Rho guanyl-nucleotide exchange factor activity"
"S000005432"	"S000005432"	"GO:0005739, GO:0005759, GO:0006099, GO:0006121, GO:0018293, GO:0030437, GO:0034553, GO:0045944"	"mitochondrion, mitochondrial matrix, tricarboxylic acid cycle, mitochondrial electron transport, succinate to ubiquinone, protein-FAD linkage, ascospore formation, mitochondrial respiratory chain complex II assembly, positive regulation of transcription by RNA polymerase II"
"S000005433"	"S000005433"	"GO:0000282, GO:0000973, GO:0003690, GO:0003723, GO:0005634, GO:0005635, GO:0006283, GO:0006368, GO:0006406, GO:0016973, GO:0031124, GO:0044877, GO:0051028, GO:0070390, GO:0071033"	"cellular bud site selection, posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery, double-stranded DNA binding, RNA binding, nucleus, nuclear envelope, transcription-coupled nucleotide-excision repair, transcription elongation from RNA polymerase II promoter, mRNA export from nucleus, poly(A)+ mRNA export from nucleus, mRNA 3'-end processing, protein-containing complex binding, mRNA transport, transcription export complex 2, nuclear retention of pre-mRNA at the site of transcription"
"S000005434"	"S000005434"	"GO:0003674, GO:0005783, GO:0008150, GO:0016020, GO:0016021, GO:0044695"	"molecular_function, endoplasmic reticulum, biological_process, membrane, integral component of membrane, Dsc E3 ubiquitin ligase complex"
